step,transactionID,type,amount,oldbalanceOrg,newbalanceOrig,oldbalanceDest,newbalanceDest,isFraud
16909,86e86bf7-4d9f-4416-9e82-8937159eafb7,CASH_OUT,1299.21,1327.21,28.0,1371.19,2670.39,0
16533,adc733fb-b666-4afe-8067-08be784a1aeb,PAYMENT,229.23,279.96,50.73,1149.49,1378.72,0
16410,21deb08c-50a1-4322-a7cf-cac321ce782a,TRANSFER,13.78,80.53,66.76,31.01,44.79,0
1100,6fb38959-fd75-4376-ab7f-982a58be29ea,TRANSFER,981.72,1102.46,120.74,1423.07,2404.79,0
1696,9ea0acff-eaff-4f13-a236-4a478e3cb885,TRANSFER,1326.81,1503.79,176.98,338.06,1664.87,0
644,13470d5a-e798-4ff8-a53c-f6102b58aacb,TRANSFER,130.66,242.82,112.17,2117.3,2247.95,0
18444,0a797cfa-9116-4a78-9e42-f765a5e31356,PAYMENT,10.57,52.78,42.21,5043.22,5053.79,0
8605,8171b55e-9f78-4b3d-a1a8-2e49912e02e0,CASH_OUT,1174.77,1373.15,198.38,2349.72,3524.49,0
6771,d01cf41a-659b-4a0a-b9a5-5e8072fa56bd,CASH_OUT,90.18,167.85,77.67,3618.94,3709.12,0
1877,51b055f2-234b-48e7-b6c7-a7e07eb29e97,CASH_OUT,96.58,139.07,42.49,3926.32,4022.9,0
10770,3d3d5f0f-a01f-4fc7-9481-d7343729cf05,PAYMENT,656.89,709.52,52.62,3987.48,4644.37,0
3967,04e6ed25-29ca-4357-937e-543a0e5c5f45,TRANSFER,1926.72,2006.16,79.44,3587.63,5514.35,0
19598,f6ad6860-86b8-4fe1-a06a-a7f9fee90ff1,TRANSFER,3714.47,3752.49,38.02,847.68,4562.15,0
17737,800a82ff-a965-45e8-a2f8-29257d543587,CASH_OUT,175.24,308.3,133.06,94.89,270.14,0
15900,422887a4-0fd6-4a45-ad03-a0daed732236,TRANSFER,89.19,108.59,19.39,2516.57,2605.77,0
19295,4cd46b13-a256-45da-b3d9-86cb2bee090a,TRANSFER,1825.81,1939.32,113.52,4489.53,6315.33,0
14525,3ba3d47d-1b2a-4a3f-9198-7fa6a625a4bc,CASH_OUT,105.45,111.63,6.18,3197.97,3303.42,0
10994,d68e9ac8-d015-4efc-84e2-d2f9e646e0ca,DEBIT,151.32,224.26,72.94,2537.25,2688.57,0
16967,9d36d062-0888-407d-b998-cd6c0273b80d,TRANSFER,231.08,243.73,12.65,95.42,326.5,0
6273,308db9d7-174f-4f16-b3d4-e5625b2dc11f,CASH_OUT,201.02,252.99,51.97,156.19,357.21,0
11150,80c04885-8e25-4dca-b693-130d39068f3c,TRANSFER,291.96,387.12,95.16,282.53,574.49,0
13474,3e16b2ae-000f-49c1-a13e-51d04bc5549a,TRANSFER,936.01,1100.36,164.35,2351.73,3287.74,0
5441,cfdbcb8b-120c-4746-8e5b-e21365a27d30,CASH_OUT,469.05,538.01,68.96,3134.85,3603.91,0
18807,ed9fa4ac-3548-421f-8584-9b241276c041,TRANSFER,556.72,687.42,130.69,2154.82,2711.55,0
1650,9485a711-d569-483d-8369-a14f0f24b559,PAYMENT,2058.73,2087.05,28.31,323.67,2382.41,0
756,94de60f2-e210-46d7-a9ea-34066f0f6d5a,CASH_OUT,1180.29,1281.72,101.43,1678.0,2858.29,0
11051,4da2178c-64cf-4631-b0f7-2efdb329f8f5,DEBIT,348.1,363.43,15.33,2828.43,3176.53,0
6361,42fb7f69-6b15-40af-bd06-65084b9be74e,TRANSFER,1796.44,1857.34,60.9,993.49,2789.93,0
5746,6621ea39-e07a-454b-a617-ccf20f2cd125,CASH_OUT,539.77,623.68,83.91,1301.52,1841.29,0
4731,ab76cf24-eb1d-4b00-8b22-fd0d7248c8e5,TRANSFER,2626.03,2684.3,58.28,464.85,3090.88,0
14141,d14693fc-065c-4a50-be66-51a9d6dc7618,TRANSFER,84.13,84.63,0.5,1106.8,1190.93,0
251,fd61b936-0431-452f-9f56-6f0665ba5b01,PAYMENT,938.37,1118.78,180.42,3919.59,4857.95,0
12806,0c2eafb2-abce-4c99-903d-60f681307d2d,TRANSFER,1229.25,1232.93,3.68,697.99,1927.25,0
14347,f89e55c5-fbf7-4cb4-b406-324e5c58931e,TRANSFER,57.56,178.95,121.38,402.16,459.72,0
3348,28cb9b63-cf57-4b20-abea-39bfdaf26b3d,CASH_OUT,348.89,367.08,18.18,1570.75,1919.65,0
1307,fc967590-614e-445b-af5b-36276c65d967,CASH_OUT,774.33,853.85,79.52,3351.88,4126.21,0
2177,7b5658e9-1ded-4810-b797-741790654b17,TRANSFER,393.64,446.19,52.55,582.24,975.88,0
4622,04339cc0-5af2-4486-9175-1d72447daeed,PAYMENT,808.37,815.95,7.59,95.68,904.05,0
10581,d1cd8e0e-8267-403d-a899-d98793aa6602,CASH_OUT,265.64,333.0,67.36,4516.07,4781.71,0
11173,abc71c9f-2e44-4d34-ad59-979e4190911e,CASH_OUT,710.75,769.85,59.1,2447.03,3157.78,0
13744,e2b552bf-6f62-4c24-b914-a30c69aa8444,TRANSFER,662.22,703.58,41.36,1979.16,2641.38,0
8371,4c41f856-ed20-484e-b082-9433233c91e9,DEBIT,45.54,134.32,88.77,918.78,964.32,0
6645,b7f942e6-763f-42d0-8a44-245c3a999e95,CASH_OUT,22.62,66.7,44.08,3599.79,3622.41,0
5662,f2df3249-201a-48ed-a70e-01dc05b40a05,TRANSFER,1761.26,1986.87,225.61,7242.45,9003.71,0
17678,70ee40d6-1060-4e5e-a67c-f9d51da33788,CASH_OUT,87.4,111.91,24.51,3123.3,3210.7,0
16998,811f6d06-6f95-4aa9-b62b-1ba97762a498,CASH_OUT,177.71,209.9,32.19,2778.27,2955.98,0
5075,76c33da9-c02d-4b66-83e9-8a3aa81c6141,PAYMENT,1664.08,1806.5,142.42,570.88,2234.96,0
5531,6090ff88-e56f-4b0a-bbce-20a30255a6b2,DEBIT,782.51,892.58,110.07,547.07,1329.58,0
19424,c582c18c-5c09-43ef-8ef4-1956ca75c1c0,TRANSFER,1177.34,1276.65,99.31,1369.68,2547.02,0
12854,f7c950d9-58bf-4cc3-a5aa-d536d48c74de,TRANSFER,1984.69,2073.81,89.12,8255.85,10240.54,0
11119,4c886559-9144-472a-8e57-09e15d86b44f,DEBIT,1700.03,1760.48,60.45,5.29,1705.32,0
16459,1a25f14d-6dbb-4dce-95f5-eada3313f40f,CASH_OUT,257.26,286.61,29.35,3080.73,3338.0,0
1096,c2eed098-7f2b-4629-b067-ed052eb071df,PAYMENT,789.79,972.44,182.65,432.35,1222.13,0
2091,4fdf976f-2a0c-43b8-8728-308bc029e4dc,TRANSFER,2360.5,2398.62,38.12,1919.55,4280.05,0
2566,697918ee-bc59-42a8-b1de-563fc29897f6,CASH_IN,524.58,552.95,28.37,4309.54,4834.12,0
15910,37fc15e2-5c51-4f13-a394-b2ce2fa12f52,PAYMENT,2066.28,2136.34,70.06,6472.21,8538.49,0
15822,ccc9140a-424d-429c-8754-93c2bdee8bf6,CASH_OUT,4499.33,4515.76,16.43,1736.91,6236.24,0
868,df691eb1-bd8e-4edc-8ce4-a6dd7ef75328,CASH_OUT,112.85,292.84,179.98,2075.43,2188.29,0
10616,38918c40-99e9-4fee-b231-8d4548357221,PAYMENT,435.86,525.52,89.66,9461.89,9897.75,0
10179,bd380753-7280-4f44-b901-4a86ebbbfd7d,TRANSFER,893.79,900.27,6.48,4642.33,5536.12,0
10914,c3aa9834-712f-4300-9634-8117c778c1bd,CASH_OUT,175.85,233.87,58.02,107.49,283.35,0
7690,520891a4-c55f-46b9-bfe2-ac1fd4bf1f59,TRANSFER,513.66,589.77,76.11,865.74,1379.4,0
16775,45dadf78-5f99-4fb5-8771-d159e2f8b758,PAYMENT,148.56,247.57,99.01,1642.72,1791.28,0
8693,a72c19c8-9095-4255-b215-45b589017030,PAYMENT,172.29,186.61,14.32,1054.66,1226.95,0
17337,4d52c4d0-d81e-4646-b475-e0df98436eef,CASH_IN,91.69,192.1,100.42,1552.99,1644.67,0
15042,621b746b-2429-4949-b441-02ef241443db,TRANSFER,5.37,138.1,132.73,1163.69,1169.06,0
5411,2b6b6689-a251-43a2-985c-5302ef5afe51,PAYMENT,831.46,894.8,63.34,1737.42,2568.88,0
4539,339012c5-20a3-450f-b777-a2d629287ec5,CASH_OUT,242.99,357.57,114.58,890.2,1133.19,0
4805,fef24c1e-4d56-4803-aa07-b78baa5bd847,CASH_IN,111.96,144.4,32.45,6066.16,6178.12,0
3095,441d1a4f-efe6-4309-9fd3-3ade0acd71e8,TRANSFER,279.06,355.23,76.17,3607.9,3886.96,0
1251,02806d81-c3e5-485c-92d9-877b107b5f3c,CASH_OUT,508.43,534.88,26.44,27.57,536.0,0
6042,6419274b-48f1-4127-aea8-867dbc2445e1,CASH_OUT,454.09,546.59,92.5,4544.23,4998.32,0
8531,9c8c237e-539a-4d70-91b0-993dd2675974,TRANSFER,411.43,519.96,108.53,701.7,1113.13,0
9339,6838d506-e4a7-4c06-8e9d-636db2ec611d,PAYMENT,1375.9,1480.28,104.38,3802.74,5178.64,0
15359,2a78b481-9d9d-428f-a3eb-77126636a8e3,TRANSFER,94.49,175.0,80.51,1121.82,1216.31,0
2852,446b451f-ad6f-4b21-b489-fa63613a1886,CASH_OUT,193.45,417.03,223.59,13.54,206.98,0
14454,c7c336cc-40a7-4772-acd1-4a1894432eea,CASH_IN,94.9,121.28,26.38,4816.22,4911.12,0
3679,7f909ba0-ef8e-4760-931d-9f5dffa2fa32,PAYMENT,1647.81,1648.64,0.83,358.56,2006.37,0
4760,9fbe270d-c17a-45e0-aa95-ced64508077f,CASH_OUT,424.22,500.24,76.02,110.48,534.7,0
2429,c7b590bf-4798-453c-8367-86a336e863ad,CASH_OUT,1925.74,1963.55,37.82,1363.61,3289.34,0
18239,45036157-4a1b-40cf-8416-931c2d6a5e9f,TRANSFER,1099.96,1106.4,6.44,2431.53,3531.49,0
4759,aa7c906a-b558-4bf0-86a9-17dac744d8e1,TRANSFER,759.88,832.02,72.14,3019.89,3779.77,0
5742,e41ab254-9227-4765-ad44-539674ff29ff,TRANSFER,2798.51,2876.47,77.96,1538.59,4337.1,0
524,97271d9b-f4e6-4995-9b55-e29bbcb20fd2,TRANSFER,1384.23,1555.15,170.92,2710.5,4094.73,0
4416,5be3c01d-f45b-4adb-8e47-24ba4425392f,TRANSFER,680.42,712.98,32.56,696.12,1376.54,0
17443,3bf45ed7-043b-4e42-9fd8-572b36e427f6,PAYMENT,269.76,471.55,201.79,1781.25,2051.01,0
16008,b4664dba-8e2d-4f0a-8311-ec02836c60ca,CASH_OUT,907.79,1009.49,101.7,694.75,1602.53,0
2016,28a92c71-7ba6-47d9-ba48-2cec406b1309,CASH_OUT,1264.55,1291.71,27.16,2847.85,4112.4,0
18655,022d4bdc-0f45-4a7c-8b94-ca1ec5c19581,DEBIT,531.36,581.26,49.9,437.36,968.72,0
8650,6ee9f184-bbc3-4f42-a3d8-821e79b1d4d2,CASH_IN,2005.61,2021.6,15.98,3044.24,5049.86,0
18638,5dcac9b6-0c02-4f87-9ca7-aec81fc4ded0,CASH_OUT,303.22,334.17,30.94,682.62,985.84,0
17506,f7d22747-f221-44aa-9540-57160bfe4ec3,TRANSFER,1768.61,1790.7,22.09,1311.89,3080.5,0
7290,e4def0ac-ec39-4c4a-8868-5c0ea4cd789d,TRANSFER,791.13,813.02,21.89,4583.64,5374.78,0
4538,53feabcb-6afb-4ba0-9a9c-0fc7f64d23a0,CASH_OUT,211.13,239.13,28.0,487.6,698.73,0
11292,a1128b64-5047-4704-96fb-48f434d3f1bb,CASH_OUT,13.88,14.78,0.9,2149.15,2163.03,0
12979,8a529c4b-36eb-44c6-8f56-fb62724b4632,CASH_OUT,231.01,234.66,3.64,349.05,580.07,0
8285,cb48e8f5-a12b-4c56-9662-a50ed44c27bd,TRANSFER,3785.47,3831.15,45.68,3529.32,7314.79,0
14396,3b51f097-6d62-4852-b796-fd48154c13d5,CASH_OUT,349.62,450.44,100.82,888.95,1238.57,0
15288,dfdbe2c5-77c4-4e93-988c-03cc4cca619b,TRANSFER,2340.21,2490.89,150.69,2862.11,5202.32,0
19503,b95f232e-7377-4557-9f9a-a2a29e989d7f,TRANSFER,1640.79,1770.43,129.63,920.61,2561.4,0
13342,ce510c1b-6fdb-4bcc-8ccd-214fb06eafd9,TRANSFER,1506.71,1509.27,2.56,906.66,2413.37,0
15084,a4221460-7bab-492e-a956-848700f5d539,PAYMENT,1045.13,1190.44,145.3,3000.13,3695.06,1
638,7e9cdbad-58a7-4e90-8952-a7da51226367,CASH_OUT,2154.56,2288.61,134.05,3090.4,5244.95,0
15328,65be5491-6f60-4313-a591-60cf5167071b,TRANSFER,2711.55,2788.33,76.77,2723.85,5435.4,0
9105,c5542043-cee4-4712-9bbd-6d3735ce40f7,CASH_OUT,169.56,192.56,23.0,5091.46,5261.02,0
3336,80833546-6200-4ed7-845c-61f4cfa1385b,CASH_OUT,396.97,442.66,45.69,1601.16,1998.13,0
11041,dee8c0a3-604e-471f-a4c3-7799d7354afd,CASH_OUT,1859.61,1926.94,67.33,663.74,2523.35,0
6414,0b856d17-658e-46e7-a388-92d643143cef,TRANSFER,409.52,462.28,52.76,1068.46,1477.98,0
11347,c5c7b2a1-84e3-47f9-b236-70a104fb8bb6,TRANSFER,3121.54,3154.47,32.92,5428.66,8550.21,0
12218,6f9d4ee9-561d-4e99-a88f-60f59a4ea584,CASH_OUT,160.73,188.63,27.91,4452.71,4613.44,0
19237,37dc5d45-9263-4501-9c5e-053c69ec8300,TRANSFER,1025.56,1099.49,73.94,87.24,1112.8,0
9001,1bc38c67-98e9-47da-b522-923dfc721848,CASH_OUT,1550.59,1667.71,117.12,736.99,2287.58,0
8080,f7561e6d-c006-4825-94d4-79a5c5a6848c,TRANSFER,295.91,411.61,115.7,3653.52,3949.43,0
18506,20824d08-03a9-4fdb-b0b3-0e1c8eb335b5,TRANSFER,282.02,362.16,80.14,481.16,763.18,0
5106,b1dd8c93-f958-4c11-8103-0f07ff66252f,PAYMENT,3612.43,3676.77,64.34,648.48,4260.92,0
6096,d49b3895-fe78-43a0-be7d-dda5e5f67f9b,CASH_OUT,163.21,280.9,117.69,503.13,666.34,0
1313,8b80adc0-7758-40c5-ad10-79a76e5f557e,TRANSFER,1168.69,1234.83,66.14,1118.93,2287.62,0
14234,78eaf5fc-43a6-405f-8075-8bc1d450b9d0,CASH_IN,262.12,372.59,110.47,3219.89,3482.01,0
12115,644787c7-a729-4f5f-a066-08edee41ae53,TRANSFER,704.7,754.33,49.64,2808.4,3513.1,0
8255,dbb2fb88-475f-4b92-912f-59d5ce31060e,CASH_IN,207.91,312.22,104.31,1095.44,1303.35,0
16280,9470922d-f73f-4382-8261-8a6f55c4f36c,PAYMENT,572.54,659.65,87.11,398.16,970.7,0
18517,b4d57d64-5a29-47e0-a9ae-4e7deec67513,CASH_OUT,1564.05,1602.72,38.67,873.25,2437.3,0
10702,08b6753f-e2dd-439f-aacb-e344c94ba8a8,TRANSFER,1007.62,1155.72,148.1,5406.48,6414.11,0
8373,00078f4d-fa21-4ca6-a72e-87f8aa144493,TRANSFER,856.18,863.78,7.6,1467.27,2323.45,0
18704,35672e16-ed02-473c-8cce-6adba8596c71,TRANSFER,375.93,520.02,144.08,2682.89,3058.83,0
15557,67b9d166-1aba-4827-a4ab-930239a7c365,CASH_OUT,194.64,219.15,24.51,3683.53,3878.17,0
5521,4f598034-75f1-41b6-840c-450bbe7d9130,CASH_OUT,752.36,858.02,105.66,9335.22,10087.57,0
15100,d6f7eea9-fef8-446f-8b00-dc583ac9f2a3,TRANSFER,602.76,637.95,35.19,334.1,936.86,0
5893,46128032-6e6d-4e70-ab44-0496c73a7327,CASH_OUT,262.19,290.11,27.92,1087.35,1349.54,0
1521,0d4bf2ce-4b25-42c9-9152-772a6954d582,PAYMENT,223.48,279.93,56.45,1256.04,1479.51,0
3424,4a3a8215-7ae6-481a-9305-46eeb0ddc83d,CASH_OUT,1125.37,1197.13,71.75,427.19,1552.56,0
6085,13eb0041-7af2-48a4-9514-915f87ffd6d0,TRANSFER,2057.26,2103.39,46.13,923.62,2980.88,0
12529,19da91e2-df9b-4ba7-a6ab-b473d028f5c5,TRANSFER,1722.25,1824.64,102.39,1642.64,3364.89,0
981,faf533c0-32c0-4ef0-845b-680b7c45aacb,TRANSFER,87.0,218.8,131.8,1216.43,1303.43,0
14873,0f94e779-3d5e-4f60-86f1-992a643c07ea,TRANSFER,542.76,543.76,1.0,1485.91,2028.67,0
13145,cbb25619-80ed-49e2-addb-bfd1313df9ff,CASH_OUT,692.71,787.35,94.64,2105.67,2798.39,0
15679,05d0f413-a19c-4d32-9a23-73283c2ddee0,TRANSFER,891.37,950.02,58.65,2259.33,3150.7,0
2175,be58b70f-d055-4928-8240-873f5bd7461f,TRANSFER,137.83,267.97,130.14,814.41,952.24,0
3863,e7ce65f9-bea5-42f4-80e4-676c0ba4a7f0,CASH_OUT,1856.09,1990.72,134.63,7440.26,9296.35,0
5193,2e77cf19-ae89-4419-b406-08816e2852e8,DEBIT,1153.63,1208.28,54.65,447.46,1601.09,0
6996,d170a0c8-ff10-4c0a-8a2e-c41827f32633,TRANSFER,1866.91,1921.39,54.48,1059.4,2926.31,0
15588,f6042fe5-dff8-49a3-ace5-b372fb78e465,PAYMENT,609.45,2254.11,1644.66,5108.79,5559.56,1
10754,56972db4-5adb-4053-a0e7-62c2bbebbe3a,TRANSFER,1117.63,1149.42,31.8,3731.7,4849.33,0
11880,ac539fc4-dbf3-4ff0-98a0-01028aa26d97,TRANSFER,818.56,890.24,71.68,282.59,1101.15,0
8542,47e5daf5-f74e-43c1-a733-b400c993e4d4,CASH_IN,60.18,94.77,34.6,1525.72,1585.9,0
19724,282e0dd1-9b0b-48b0-a421-688ba5f61251,CASH_OUT,703.41,812.49,109.08,6338.78,7042.19,0
12647,62ea7c4f-4de2-4c7d-9331-daf8d6c40790,CASH_OUT,354.79,373.56,18.78,650.5,1005.28,0
5636,f0e7281b-4a85-4e0e-8f8f-4a1ffd36f7f0,CASH_OUT,629.8,643.91,14.1,1457.84,2087.64,0
5324,ebad780c-16cb-4a92-b8a1-782a4d984815,TRANSFER,853.71,932.38,78.68,1856.03,2508.41,1
12092,d7b52a19-0547-4166-b79a-a0ab014522ad,TRANSFER,539.33,569.17,29.83,2209.28,2748.62,0
15860,4d2dddb0-da1d-41ec-bea4-b6d40f4ea897,CASH_OUT,512.11,663.51,151.4,970.59,1482.7,0
8769,c18d42e7-7249-4741-b696-8c2ec1020b53,DEBIT,248.46,252.29,3.83,951.36,1199.82,0
7265,41e67fac-b41d-4273-8b68-acae4e0445dc,CASH_OUT,621.8,644.79,22.99,870.16,1491.96,0
2887,e1c5dbf0-343e-4d5e-8c21-e0b2c7b0ecf2,PAYMENT,329.1,378.78,49.68,2868.95,3198.04,0
9740,07d6e03c-55f8-4b26-809d-77f58ae166fb,CASH_OUT,156.29,277.89,121.59,223.24,379.53,0
4099,9aea07fb-cf30-4ccb-bdcf-90416588ac23,TRANSFER,2144.01,2184.65,40.64,424.19,2568.2,0
1581,1f19b633-01fb-4dc3-a77f-73aa16d98259,CASH_OUT,659.15,705.7,46.55,88.65,747.79,0
10933,4c6278c3-c10f-4747-a756-cd68d06cc3dd,CASH_OUT,4245.03,4280.14,35.11,859.85,5104.87,0
15092,24f2c000-18da-49e8-854c-55123e68c5fc,TRANSFER,623.69,849.17,225.49,65.22,688.91,0
12545,8e1d4425-7c3a-43af-8f48-67c404c2cb9d,CASH_OUT,1021.38,1260.6,239.22,1248.0,2269.38,0
9487,267d1fc8-f224-4022-ad4f-eb595c50d681,DEBIT,435.27,502.51,67.24,1834.84,2270.11,0
19633,3f9cf7f0-6114-4309-a978-c30b860df600,TRANSFER,161.54,173.37,11.83,5367.88,5529.42,0
1316,77cef93f-82ee-4efd-8819-148accd22412,CASH_OUT,1212.0,1268.06,56.06,205.74,1417.74,0
13044,8d3dc01b-05b8-4b3b-82fb-5e2870def697,TRANSFER,1686.59,1730.32,43.73,962.63,2649.22,0
17205,c1b68fbd-a09e-4972-a98f-510a76906c01,CASH_OUT,692.22,790.92,98.71,8326.34,9018.56,0
16039,1877bd75-ba1d-4448-86da-47541722bf31,CASH_OUT,583.21,726.09,142.87,4275.39,4858.61,0
15238,901964e9-3465-4952-9344-bd13f814c9b2,CASH_OUT,305.44,465.33,159.89,759.56,1065.0,0
16203,56ac676f-7457-4987-974d-7a842493addd,TRANSFER,182.87,209.56,26.69,114.77,297.65,0
9051,8b8cc11b-b350-408b-a230-eb7ca81d7c8a,TRANSFER,1201.3,1394.23,192.92,779.76,1981.06,0
10529,1500d2e2-4f59-4122-88c1-41112ee1aeb9,TRANSFER,1067.25,1135.2,67.95,312.74,1379.98,0
1225,de8228de-3c5d-4130-b906-ae66b3babc16,TRANSFER,2338.06,2419.9,81.84,10.46,2348.53,0
2902,345bff7f-0297-43ba-bc21-d6dc489f88ad,CASH_IN,65.01,83.68,18.67,1430.01,1495.02,0
12858,601ff120-9fa4-41d0-bf38-18be0c04446e,TRANSFER,967.28,1972.61,1005.33,5257.8,5517.72,1
334,b4aad6b9-9796-4de2-bc99-4d475e135db6,CASH_OUT,142.31,211.73,69.42,651.64,793.95,0
2810,9b930dbf-9862-4613-b3c2-1efba0ea9278,DEBIT,125.32,234.68,109.36,5276.37,5401.69,0
17936,bf06dd19-f7a9-472d-bbd8-bdce84dc7fbd,TRANSFER,1216.08,1226.82,10.73,3722.66,4938.75,0
8607,d951f1d0-9eea-41e0-a020-02235c1a9d3b,TRANSFER,636.88,693.11,56.23,755.47,1392.36,0
1015,4763327d-9405-420f-8197-5e55f5aa58a5,TRANSFER,350.11,522.96,172.85,971.83,1321.93,0
8029,34e92713-ac31-46aa-b49c-b846967a56b1,CASH_OUT,460.46,637.63,177.16,203.49,663.95,0
3059,c45ae759-92e0-4665-a13f-231eabf3a852,TRANSFER,700.67,772.9,72.23,2211.25,2911.92,0
4869,3ac759b1-7edc-46de-8a2c-70da3efc30ae,TRANSFER,935.63,3273.43,2337.8,4206.11,4968.21,1
4505,8f1c1b95-72bc-40b9-892c-80ff05621e28,PAYMENT,3054.29,3114.47,60.18,1887.52,4941.81,0
6245,ccf5a38c-3826-4ef6-8db3-44af4bfa7c51,TRANSFER,413.91,455.64,41.73,3134.8,3548.71,0
5509,5f979ebe-4cad-4cac-875a-124d5fd875ac,CASH_OUT,357.7,399.11,41.41,2650.86,3008.56,0
6880,6e1d83f4-b382-46f8-a9d9-954e1730980b,CASH_OUT,256.71,392.24,135.52,1.86,258.57,0
6419,c5280a3a-4062-4eb3-a35d-f6a4ff61431e,PAYMENT,383.68,425.04,41.36,1002.54,1386.21,0
7138,4417a877-11f7-4031-b44a-e4b6d066ca77,CASH_IN,191.52,311.4,119.88,1458.97,1650.48,0
7916,8198d9f3-28eb-4419-9d6b-5ed85fca0489,TRANSFER,991.78,1121.62,129.84,7822.16,8813.94,0
6985,790f0049-a0e4-4f5f-bc9d-ac010efb4f80,TRANSFER,1742.11,1774.68,32.57,1076.73,2818.83,0
18235,4ca667a1-30e6-4e04-a24d-d324a0877aee,TRANSFER,1456.22,1597.57,141.35,3145.59,4601.81,0
10382,87be2a9c-9b7d-43c1-b1ac-ff70c27c061a,DEBIT,285.23,422.29,137.06,414.87,700.11,0
16865,34ad92b7-9bba-43f7-b394-fd49cab3abb3,CASH_OUT,500.18,676.27,176.09,680.81,1180.99,0
3475,379cb9fc-5953-49e9-9056-0509dc4094fe,TRANSFER,68.56,151.62,83.06,2206.1,2274.66,0
9371,bdb059fa-99e3-4ec5-9d23-d7f43f925614,CASH_OUT,936.88,1081.83,144.94,242.47,1179.36,0
10075,9358e811-faa5-446e-b57f-cbd7d4745fd0,PAYMENT,1791.66,1943.53,151.87,1367.47,3159.14,0
12813,4d12ad31-d67a-4704-bd50-ddca3e861fa0,TRANSFER,595.01,608.9,13.88,5966.03,6561.04,0
11709,5fc51521-1b32-4ecd-90c5-4ccd44951690,TRANSFER,91.47,99.72,8.25,422.01,513.48,0
4566,cadf6947-4480-46fa-bf94-e87828a94a92,PAYMENT,1488.24,1492.76,4.52,4532.61,6020.85,0
13653,16580acf-75d2-443b-8a09-dd6416e9e7ba,CASH_OUT,1331.42,1380.07,48.66,3588.42,4919.84,0
761,2ad7eeed-aec4-47c9-8c57-e338f1c49912,TRANSFER,1137.64,1179.52,41.88,324.19,1461.82,0
4525,758414ff-aa00-4078-968a-e6dce492a576,TRANSFER,431.55,486.25,54.7,955.93,1387.49,0
10426,5ab28359-0b28-429e-878b-d3dea9b67e3c,TRANSFER,1134.87,1318.68,183.81,4287.41,5422.28,0
12271,ff3e59b9-ae7d-4c74-8712-1d22ecd2adc1,TRANSFER,512.89,527.02,14.14,8807.61,9320.49,0
16699,df892049-e6fa-4ca7-b3f8-20386070b658,TRANSFER,87.58,167.26,79.69,4728.47,4816.05,0
1133,46528319-3ffd-4e77-bf72-d7d6967afe77,PAYMENT,1239.27,1365.84,126.56,347.52,1586.79,0
5451,4c9316d5-e3b6-4e43-a5ce-5d70d32ff7da,TRANSFER,172.13,184.02,11.89,81.13,253.26,0
18646,f54da983-eff9-4b4d-868b-b00ec9e01d3c,TRANSFER,447.75,602.7,154.95,1517.21,1964.96,0
8552,af8c7c76-9494-47f9-8fb4-63426d0e726c,PAYMENT,157.18,234.3,77.11,375.07,532.26,0
14665,bc04bedc-587d-42bd-a3c3-883eb795a5db,TRANSFER,424.97,602.82,177.85,3869.99,4294.96,0
7655,219a3dd3-a4d2-4f50-8b7d-122c967463c3,TRANSFER,3257.18,3280.97,23.79,1574.08,4831.26,0
11845,827eb631-a605-4aef-9021-0644f97f9549,CASH_OUT,2028.94,2136.56,107.62,770.01,2798.95,0
4152,4f4ce959-ef74-43ff-b7da-be8fe5e72bac,TRANSFER,1381.13,1385.14,4.01,3263.46,4644.59,0
6011,d89e8749-fa22-4a23-a535-91054f802ecb,CASH_OUT,2566.72,2596.46,29.74,1692.33,4259.05,0
4048,1648f431-ab51-4350-b7f8-1d1b88beaac8,TRANSFER,2260.44,2279.35,18.91,721.12,2981.56,0
16723,532b0876-36ca-49cc-bbd9-9551af3f15b9,DEBIT,2810.98,2854.61,43.63,2667.84,5478.82,0
12166,a916d8ed-7b52-4fed-8101-3059b4fc85ba,TRANSFER,243.26,269.3,26.04,2778.79,3022.05,0
9271,e50d8e89-2858-4fe5-8fef-851559385f2f,TRANSFER,419.4,421.6,2.2,528.8,948.2,0
5910,219d4feb-1c76-4d73-9a0b-b412a30a9ffa,PAYMENT,1214.99,2671.78,1456.79,1829.08,2522.42,1
4664,ab1ae800-e37c-430a-8ef1-5f5a1c0132eb,CASH_OUT,1527.2,1588.65,61.45,252.25,1779.45,0
17948,86903ccf-71fc-4caf-8455-267179b8cf15,TRANSFER,117.3,352.16,234.87,2937.12,3054.41,0
4784,f511f017-9e6c-45c6-9c2e-260ebc8cff1d,CASH_OUT,2425.03,2437.47,12.43,218.8,2643.83,0
11362,834fad1c-8178-4080-a983-bc669b04dfa8,CASH_OUT,1167.87,1218.78,50.91,3231.09,4398.96,0
17275,868ebe0a-6254-4515-8538-16f54df9a125,CASH_OUT,278.23,449.83,171.6,278.91,557.14,0
12896,2cc7d193-45a0-485f-95be-4396a5b7a7a8,CASH_OUT,711.25,582.06,0.0,5160.45,5777.87,1
18022,c5ebcffe-68ff-478a-88e4-3ec742b8308a,CASH_OUT,2000.55,2113.96,113.41,403.47,2404.02,0
7240,2d0d999a-7ee8-4362-8c77-8329356ff125,CASH_OUT,264.71,289.3,24.6,1689.24,1953.95,0
9851,4e0ab2c1-a873-4044-81dd-b37696a57092,TRANSFER,309.28,458.26,148.99,398.39,707.67,0
