step,transactionID,type,amount,oldbalanceOrg,newbalanceOrig,oldbalanceDest,newbalanceDest,isFraud
4331,0c4908c9-a686-485d-ab3d-a12bba5b93c4,TRANSFER,1009.65,1034.94,25.29,2487.08,3496.73,0
6182,f722010d-b7ce-468c-ac2a-6d3e7ac46a27,DEBIT,475.85,481.22,5.37,261.12,736.97,0
2917,9bad8852-4e4d-44e8-9246-a68bd38dbe5f,CASH_OUT,460.67,463.19,2.52,5034.71,5495.38,0
7237,76564126-97d6-4df8-9567-76494d1ef70d,TRANSFER,3648.25,3775.76,127.5,745.14,4393.4,0
13583,957b66f7-91cd-4ad5-8157-4d695f8595a4,CASH_OUT,1257.58,1303.19,45.61,4924.13,6181.71,0
5841,9714b69b-b146-4b1e-91cb-649b058e390b,CASH_OUT,1896.88,1940.66,43.78,1932.34,3829.23,0
14290,14c9aa66-109b-4784-a6ab-d06eaca53ed8,CASH_OUT,1517.09,1540.48,23.39,467.05,1984.14,0
3481,8e599371-7c57-40d2-b08b-092e3f158771,CASH_IN,969.4,987.8,18.41,808.01,1777.41,0
104,f36e2bac-1cd2-4cd2-b020-a7c7fd212f53,CASH_IN,362.33,429.06,66.73,3372.48,3734.81,0
11116,b393d626-0c8a-46be-85e1-bed0cf4708e1,DEBIT,75.3,86.11,10.82,5791.01,5866.31,0
10097,3c658e13-8d59-4f84-9413-e42e27fc506a,CASH_OUT,125.6,262.56,136.96,1041.75,1167.35,0
9354,dd5fdedc-75b8-42b7-acc0-84c6aa8a28dd,TRANSFER,1175.03,1315.75,140.72,4088.48,5263.51,0
13303,05a5bde3-9468-4246-871f-c40405af505a,CASH_IN,1349.81,1485.05,135.24,203.75,1553.56,0
10932,523d6ca6-d71c-4b01-8499-a397d6c07dec,TRANSFER,404.73,458.73,54.0,459.57,864.3,0
8061,5d969b4f-ae72-4a69-9fe4-c5d511c61864,CASH_OUT,1117.51,1170.42,52.91,3773.83,4891.34,0
11212,0ffa150d-fb31-4b71-a844-44c6c5a5e298,DEBIT,281.78,294.12,12.34,1288.04,1569.83,0
7964,f04a9396-d89d-41ad-b385-a6422f9f1f2a,CASH_OUT,541.64,549.07,7.43,679.65,1221.29,0
15359,166574a0-ba7b-4d18-aa53-c330410ca599,TRANSFER,2078.34,2130.91,52.56,334.16,2412.51,0
13722,3a07ce66-bdcc-4fc2-b088-f592de0db432,CASH_OUT,2460.21,2533.76,73.56,851.29,3311.49,0
5977,448ae1ab-8dbe-4ede-8ed0-97bfbd3d0a54,TRANSFER,1148.6,1181.53,32.93,5942.68,7091.28,0
11966,b764bea7-5eb2-444d-854b-aefb67edf10f,CASH_OUT,2360.23,2533.36,173.13,915.01,3275.24,0
8222,f1152c13-0a0d-4d33-9066-a1b7e2b0a521,CASH_OUT,1120.04,1168.18,48.14,327.09,1447.13,0
19904,412ed482-98d6-44db-b10d-8b7d3d5fc6b6,TRANSFER,9.94,88.17,78.23,108.34,118.28,0
9954,7f8daeb5-d8f0-45f9-a686-814708c31921,CASH_OUT,1428.19,1561.5,133.31,829.11,2257.3,0
15619,42635af3-d699-499f-8776-c6eda2489709,PAYMENT,148.75,228.65,79.9,838.75,987.5,0
4976,fabfadb8-0366-4086-9c01-9f48f7a9efaa,TRANSFER,2696.04,2709.43,13.39,489.68,3185.72,0
10786,f12b5f26-1cd1-41d1-8256-efc981b362cc,TRANSFER,201.48,249.0,47.52,910.91,1112.39,0
14202,3dc7bc32-a628-4387-b219-371a097a1474,TRANSFER,238.24,261.96,23.72,729.17,967.41,0
11102,e2e658c9-3222-43c5-b446-8ce5b86a6971,CASH_OUT,1902.56,1927.83,25.27,248.81,2151.37,0
8521,27079837-c65a-426c-b4ec-58f771f03a42,PAYMENT,605.21,749.19,143.98,740.61,1345.82,0
17834,75a07eb5-d847-43c9-8e42-cf350c08d64c,CASH_OUT,1150.22,1186.59,36.37,1555.87,2706.09,0
17903,08dd6bc5-caf4-4501-8b98-2d531131d865,TRANSFER,196.16,280.84,84.68,1277.66,1473.82,0
11521,5ad1a6de-8e4c-47bf-8787-e15100661fe0,CASH_OUT,181.3,269.5,88.2,163.82,345.12,0
1272,9381a9b4-53f6-427d-a861-7ad1be135f36,CASH_OUT,3354.25,3486.17,131.92,3484.3,6838.56,0
7992,e29d32b8-b231-48a4-a18b-065d86a296e0,PAYMENT,512.97,533.53,20.57,1569.71,2082.68,0
15702,57be8cc5-c2a3-4f7f-b30b-1d869b78b499,CASH_OUT,383.53,531.0,147.47,9202.79,9586.33,0
16742,b790adf6-a3e7-405c-b068-66965192384e,TRANSFER,305.84,364.78,58.94,5811.7,6117.54,0
830,01a21a19-c503-4a87-bc99-b1ecb46ae176,TRANSFER,1586.6,1608.89,22.29,997.0,2583.6,0
15300,9afe1e0e-0aac-49dc-8a93-53dc00c076ff,CASH_OUT,3503.61,3548.24,44.64,492.1,3995.71,0
8429,cc67f50b-5738-46e8-bd1b-6e5ca325a096,DEBIT,13.78,56.66,42.89,327.56,341.34,0
11701,b0b6604b-697e-40ad-9115-1d0759f3ab3f,TRANSFER,527.06,604.2,77.14,3317.59,3844.65,0
12127,758cf2e8-6cac-44ab-85f9-04034d746f62,TRANSFER,237.4,286.24,48.84,1520.51,1757.92,0
10145,2512ad98-1809-405f-a7d2-481248be9a93,PAYMENT,2794.3,2914.24,119.95,1179.78,3974.08,0
12031,fd62daea-81ea-4026-bf6e-3a303a3d2e3f,TRANSFER,2.96,75.34,72.38,861.25,864.21,0
7368,788515a3-d093-4a8d-ae4d-b9e4fd89adad,CASH_OUT,645.06,729.45,84.4,155.4,800.46,0
1057,4e5a0aa8-345d-446b-a419-ee7ce4c5dd0c,CASH_OUT,2004.81,2056.78,51.97,462.09,2466.89,0
18069,ac02e77b-b301-40a4-b468-339aa85d1e36,TRANSFER,7451.78,7549.69,97.9,364.58,7816.36,0
6284,3b95e1c8-260d-4faa-9164-3e2e9378d074,TRANSFER,617.76,878.64,260.89,3736.99,4354.75,0
2369,d8196f3e-811a-4c52-8c28-0caf296c0cdd,DEBIT,322.56,367.01,44.45,373.98,696.54,0
734,ff82d3b0-d389-4d25-97d1-8fcb2ec44a6e,DEBIT,987.02,993.08,6.07,14.12,1001.13,0
5194,13e6fc5a-a0d3-4c19-863a-fac350e98114,TRANSFER,707.72,801.67,93.95,1666.96,2374.68,0
4372,06c6482b-0bd2-49b1-a92a-524d1094f886,TRANSFER,630.61,706.92,76.31,4809.78,5440.39,0
5736,39102a7b-3c17-4c0a-a409-5922f358f94d,CASH_OUT,915.64,929.2,13.56,1681.09,2596.73,0
17592,35eeb880-9da3-4323-871c-6d5d2b76ef12,TRANSFER,2021.16,2103.85,82.68,1985.08,4006.24,0
379,b37d9457-5b25-437b-8ea8-5a3739d7552d,CASH_OUT,729.27,899.24,169.97,2721.11,3450.38,0
17020,8a70a4ec-ea34-4ec7-8d77-8bc7201859de,CASH_OUT,26.48,89.4,62.93,3949.35,3975.83,0
10376,b8b5da1c-226d-4739-8831-a8ccf6ec703a,TRANSFER,346.08,434.58,88.5,1281.11,1627.19,0
5880,f9409a81-d4c2-4932-bd96-07b144c2e568,CASH_OUT,276.68,404.95,128.26,818.88,1095.57,0
16131,fe6b688b-f677-4134-9989-07d7875a48fa,CASH_OUT,754.95,865.33,110.37,74.93,829.88,0
11587,b77433d3-ba1f-4566-b0e7-83f0b115d244,CASH_OUT,2742.61,2824.38,81.77,1469.15,4211.75,0
13290,b51b1e7e-43e0-4cba-8672-d1034425a635,CASH_OUT,3904.17,3941.11,36.95,12175.35,16079.52,0
19677,6d8ad808-fdaf-4e30-811f-542174a8ce2c,CASH_IN,182.61,308.15,125.54,3590.85,3773.46,0
18399,5609c3b4-a84a-4cc7-8ba1-354b0f2d0eed,PAYMENT,2183.27,2264.02,80.76,850.8,3034.06,0
4870,d87e23ec-cfe5-491c-9d3e-254114c7a9dd,TRANSFER,741.96,768.79,26.83,213.54,955.5,0
9100,f317bd29-c5d0-4446-83c8-e51ebb3fcaa6,TRANSFER,640.27,750.11,109.84,925.63,1565.89,0
14060,d7f87d16-e5a4-4730-9a46-183be01b1217,CASH_IN,188.66,294.85,106.2,4738.34,4927.0,0
9547,f13dc91c-8250-42eb-a55b-3742dd929c69,CASH_OUT,1670.96,1690.14,19.18,1331.9,3002.85,0
11535,48f87666-52c5-4e34-91c8-fd2f2bb1a7ad,PAYMENT,738.07,858.64,120.57,3286.52,4024.58,0
19868,6e3aa8cd-073f-431d-a787-287339f7885e,CASH_OUT,2669.62,2703.97,34.35,5805.2,8474.82,0
13822,46a7814c-e081-454e-9c11-2a4e29965685,TRANSFER,695.76,729.05,33.28,1694.33,2390.1,0
3915,f1b7f186-b705-4b32-b91c-60146a202de6,TRANSFER,3813.51,3850.29,36.78,596.22,4409.73,0
11892,c229fc85-5ad1-43b6-bfa4-0ae254182cbe,CASH_IN,1823.25,1913.06,89.82,4034.32,5857.57,0
391,74404123-a5e9-431e-9048-9520a363dc3e,CASH_OUT,1461.76,1538.41,76.65,2924.22,4385.98,0
5934,000ff730-2c59-4670-bba9-1ea958b11abe,CASH_OUT,243.73,284.79,41.06,7774.94,8018.67,0
107,293f2585-0623-4f0a-af6f-ee47c3c90eaa,PAYMENT,526.91,668.63,141.72,2999.76,3526.67,0
2095,9e8fd5a0-bcd1-4665-89b7-a6d6e16da53e,TRANSFER,638.64,1496.5,857.86,760.97,1142.23,1
23,2696b61c-50ac-4a14-9232-3574fc7d5b5f,CASH_OUT,772.75,1643.06,870.31,3662.32,4118.46,1
18445,3046c694-507b-4a53-8f17-d29d41dea70d,CASH_OUT,709.31,860.34,151.03,1182.31,1891.62,0
15109,51231086-282b-46c6-a4bd-f5f8009d8992,TRANSFER,48.33,66.88,18.55,456.98,505.32,0
14732,ab15ab4c-c00f-4670-8eeb-f71eaa5945b8,PAYMENT,858.52,946.32,87.79,4308.26,5166.78,0
6842,50d048aa-4395-4327-8bd3-b0f7772cb666,TRANSFER,18.94,99.61,80.67,749.64,768.58,0
3245,9cce1314-3bc8-4e9b-812a-c4a24a8fd991,TRANSFER,736.87,743.65,6.78,1238.1,1974.97,0
17309,91c92a5c-a617-4912-9f68-569286b524ea,TRANSFER,257.87,323.64,65.77,482.31,740.18,0
16249,453a79fa-c8ee-4cd6-97ed-9f6385aab54d,TRANSFER,227.2,255.17,27.97,411.7,638.89,0
8100,3d991d99-8156-449d-b66c-84126ca0b29e,TRANSFER,479.52,527.26,47.73,5938.39,6417.91,0
6926,3b3fb58b-7ca2-422f-8f52-7a611809d33c,CASH_OUT,1293.02,1439.51,146.5,904.46,2197.48,0
4687,246355cb-ab60-4119-84f1-19694c705633,TRANSFER,64.16,133.74,69.58,638.21,702.37,0
2607,a7f8e8a7-2fcf-404c-8543-b6e5711decd4,TRANSFER,1428.55,1495.39,66.84,2006.08,3434.62,0
3991,959fa808-b57c-4558-a84e-cbb30af267dd,TRANSFER,4714.18,4912.38,198.21,1063.68,5777.85,0
5199,b2eb7776-9132-4335-b5dc-0c880cb2f6d0,TRANSFER,914.77,923.25,8.48,755.38,1670.15,0
7335,d4fb1b81-7caf-472a-af9f-8ff5b3c24060,CASH_OUT,189.62,233.66,44.03,475.59,665.21,0
2913,17857412-16b5-4715-b5d8-f2d076324217,CASH_OUT,1474.01,1574.75,100.73,104.65,1578.66,0
2427,2986deea-25aa-418d-a9b3-98412eef580b,CASH_OUT,3238.36,3260.58,22.21,1419.64,4658.01,0
19995,1b24f134-feb6-4cbf-9b52-11a9192b1395,TRANSFER,331.28,336.02,4.73,2251.3,2582.58,0
14646,a3ef46c4-65b0-444b-ab39-5f051dc6a7ba,PAYMENT,673.99,714.55,40.56,2505.88,3179.86,0
8015,411a08ae-7534-4289-b34d-f1ec23130048,CASH_OUT,542.11,588.99,46.88,30.78,572.9,0
12461,0125a949-5ac0-436d-85df-86eb7d2d2431,PAYMENT,883.6,1003.56,119.95,298.09,1181.69,0
10138,80a1bfaf-7d16-417f-a9a6-13da01635faf,TRANSFER,366.9,378.96,12.06,970.01,1336.91,0
3004,12a6a831-8e6c-4218-857a-87230f23a7dc,TRANSFER,305.83,395.42,89.59,374.31,680.14,0
4332,7eda0214-cc58-4b94-88ca-9be8b107ef0d,TRANSFER,1660.39,1739.87,79.48,2811.83,4472.23,0
7177,5bfe7b1b-7e30-4835-ad4a-6b42474a64ed,TRANSFER,2072.38,2092.9,20.52,75.55,2147.93,0
3894,711d3b9e-3f3d-44b0-ab1e-8e62cece2e2c,CASH_IN,950.24,1005.8,55.57,481.61,1431.85,0
8468,3c04a3ee-d54d-4081-aaf9-5cec688e1b32,TRANSFER,769.84,937.79,167.96,3172.92,3483.63,1
5085,1b055c0c-241b-4ac7-ba46-535f02287f6f,CASH_OUT,279.51,395.73,116.22,1645.97,1925.49,0
3531,443d01ee-6e70-4c8b-97ab-e619792b83c9,TRANSFER,725.06,839.28,114.22,2961.6,3686.66,0
7450,0de5c2fc-f0e7-4502-8c58-7fcefa14356a,TRANSFER,462.7,519.16,56.45,4846.16,5308.86,0
8033,9e55af76-c075-4724-8997-74015b51160a,TRANSFER,2292.7,2458.51,165.81,860.41,3153.11,0
18548,ad03f19f-e83e-402c-b827-3c03d1f59ec4,CASH_OUT,1629.73,1649.45,19.72,1780.76,3410.49,0
864,ca3b49cc-8703-4a72-9e79-1b2f5204a1e4,TRANSFER,555.42,570.38,14.96,1286.53,1841.95,0
7541,9887e467-431f-4474-b376-335183026347,CASH_OUT,1085.06,1262.13,177.07,236.83,1321.89,0
17989,31441c54-67ee-4465-826e-5b0cbe8a69fd,PAYMENT,1282.68,1370.38,87.7,1146.78,2429.46,0
1282,4d5f84a1-a421-4266-9680-b13c42d89bfd,TRANSFER,1239.24,1309.83,70.59,935.77,2175.01,0
19238,4eed38c4-b070-40f6-b132-08baf10b89d4,CASH_OUT,1557.13,1670.06,112.93,2577.9,4135.03,0
9628,fcf054fc-3848-4fc6-929a-d7a64f6bcc63,PAYMENT,1033.6,1092.92,59.32,1884.27,2917.87,0
11831,c9aa7bc9-98bb-4cd8-b636-3659b7526a56,TRANSFER,187.09,218.75,31.66,1128.61,1315.71,0
15380,d31b1ede-f821-4309-ad1e-64729865026d,TRANSFER,123.0,123.61,0.61,5698.38,5821.38,0
15126,b1584f63-12d4-42e9-b779-ccd6b45224fa,CASH_OUT,1596.82,1702.64,105.82,912.49,2509.31,0
2926,dd463b5d-74eb-451f-ba98-abc91fe682bf,TRANSFER,2739.77,2746.83,7.06,408.65,3148.42,0
8197,a3fa41ab-d519-4169-a676-76ef261f886e,CASH_OUT,910.11,917.57,7.46,674.38,1584.48,0
12786,1ed51137-6f7c-41c7-8048-2f9b31a8bf9c,TRANSFER,3800.99,3875.12,74.13,57.83,3858.82,0
19809,2f621a6f-7da0-4071-8fbc-58b05c777aa2,CASH_OUT,605.82,650.38,44.56,554.64,1160.46,0
17220,b6f9f76c-5b59-4d01-9445-55826a27ea28,CASH_OUT,52.97,55.1,2.12,4475.89,4528.86,0
16396,ac37f687-d3e6-4997-9b3f-bc810afe666d,TRANSFER,389.49,506.09,116.61,6968.65,7358.14,0
15075,ea37c83d-647f-4a6e-bc80-bd054f234167,TRANSFER,448.94,448.95,0.0,273.75,722.7,0
4263,084c7f58-ec57-4e28-b263-c76c4d8f59f8,CASH_OUT,812.43,823.02,10.6,521.64,1334.06,0
19161,2b341dc2-7dce-44d6-9d39-98aead7bdc08,PAYMENT,1006.01,1239.93,233.92,4621.54,5627.55,0
7638,b839fc2f-c2a8-4aa8-945a-5d5719be2a23,CASH_OUT,743.75,894.56,150.81,4358.97,5102.72,0
5710,e1e98735-d277-4f8c-8b2a-770742ea5342,PAYMENT,261.43,353.37,91.95,518.08,779.51,0
2399,b5d34a25-17aa-48ac-8a1f-19c4bbad448c,CASH_OUT,1216.91,1342.28,125.37,1359.18,2576.09,0
17178,1e73fcff-f666-461c-bad0-d79dbf378d21,CASH_OUT,251.74,293.83,42.09,134.51,386.25,0
16425,014e6bcd-722c-41dd-9c33-c98c77773771,TRANSFER,306.42,342.11,35.69,5706.27,6012.69,0
16067,9fb2d330-8e80-4b73-b1a6-fbe6fc86be79,CASH_OUT,1151.56,1167.42,15.85,3069.1,4220.67,0
318,bd587f32-1c53-4851-b419-8f2fcab8e4ac,TRANSFER,648.45,714.23,65.78,246.74,895.19,0
14787,b3961575-bb6c-4578-b1f4-3485a914a865,CASH_IN,403.02,521.36,118.34,389.91,792.92,0
14019,76c10e4a-14fd-4ae7-ab08-89b816cfa032,DEBIT,1392.4,1419.45,27.04,1713.18,3105.59,0
384,ab6b760e-aca9-49d7-8b44-b8d15f668a02,TRANSFER,391.5,428.75,37.25,1367.26,1758.76,0
15806,d92d2a6a-fcdb-4184-9e02-72cfa277ddc0,TRANSFER,1112.48,1222.43,109.95,1732.26,2844.73,0
4915,7409d07a-6707-47aa-8b88-ea9e8e718004,TRANSFER,2645.84,2797.55,151.72,156.99,2802.82,0
11261,3751c89c-5aa6-4bea-95e8-90a7364ece41,TRANSFER,1340.96,1343.07,2.11,6190.3,7531.27,0
6199,016b9ab9-2739-42d4-959d-d986208a7a13,CASH_OUT,15.04,133.53,118.49,182.24,197.28,0
12965,3c23e184-30d8-40a1-af39-30be12f44652,TRANSFER,182.15,254.45,72.3,882.25,1064.4,0
11655,eadf6a9b-3750-4306-bf42-b4952f1373ff,CASH_IN,569.62,779.58,209.97,1346.4,1916.02,0
15534,5fb140e9-70de-4e43-8b82-40ddbc8f0bb6,TRANSFER,910.98,1021.29,110.31,5634.98,6545.96,0
1801,f8b6d619-4a68-43df-8cd6-bfbc373064f4,TRANSFER,291.23,316.64,25.41,1980.7,2271.93,0
6903,960b1c3b-af73-4997-9598-11e3646152eb,TRANSFER,218.78,275.37,56.59,2036.25,2255.03,0
1231,8eb4a8d5-7cbd-4e58-b171-5462c82bffce,PAYMENT,254.67,326.13,71.47,413.16,667.83,0
1320,1d5b415a-19c2-45b3-83d7-ec10d50f89a0,CASH_OUT,429.06,1734.51,1305.45,4146.22,4258.06,1
8740,45d10640-2a6a-4fb0-9a27-9b60400eae95,CASH_OUT,2082.54,2243.16,160.62,2319.8,4402.34,0
14546,1591f15c-f675-43f8-b95a-10208dca6d1a,CASH_OUT,380.86,384.26,3.41,1038.42,1419.27,0
16148,46ba779c-5f7c-40c5-98eb-7e1317f68791,TRANSFER,1157.9,1456.92,299.01,3458.64,4616.54,0
8073,70cfb20c-8205-4eda-b2df-439729ec752a,PAYMENT,303.19,343.57,40.39,38.07,341.26,0
6059,4b5c9624-3a80-4bf5-b9cd-15d5eec6c8fe,CASH_OUT,200.12,207.24,7.12,672.74,872.87,0
4020,9b8116d4-a542-464d-8d5e-cca148ab4bdd,TRANSFER,223.46,321.33,97.88,1306.55,1530.01,0
4259,d6438597-77f1-44c4-bc9c-f79d1dd054a9,TRANSFER,193.48,311.26,117.78,1847.56,2041.04,0
10700,3aa4ab47-07e3-4315-80ab-0c68a2ca21d3,TRANSFER,60.2,191.98,131.78,1952.43,2012.63,0
4807,1b6136b9-5beb-4bdb-821f-753bdb53932f,DEBIT,1128.45,1162.13,33.69,1707.18,2835.62,0
5763,5ef86fbe-120c-4a0f-ad8a-16737cd4da89,CASH_OUT,527.39,748.62,221.23,181.44,708.83,0
12027,42f7d1d2-ce70-4ea9-8943-dddd760149c0,PAYMENT,277.45,373.39,95.94,497.75,775.21,0
10724,8f59d0c1-430b-4ca3-9892-6cf10bd0559a,TRANSFER,853.9,1007.75,153.85,4949.12,5803.02,0
19937,2ab36c70-c3f4-4131-a509-0d60e9f6da53,CASH_OUT,91.42,167.88,76.46,261.39,352.81,0
11735,91bb20e7-e119-4752-a7aa-dd2935f10361,TRANSFER,179.71,249.1,69.39,950.73,1130.44,0
1869,d43d73ae-b53f-44b9-9e39-a0520de016b7,CASH_OUT,654.86,777.54,122.68,222.68,877.54,0
7319,a72d2c26-76a3-4a34-9c1f-c9305f04fa25,CASH_IN,1865.74,1935.09,69.35,1354.54,3220.28,0
3383,1fd9d829-b035-45b5-a52c-2c417de088bb,TRANSFER,851.29,854.17,2.88,202.31,1053.6,0
7725,f2cafa3a-a3a3-4800-8944-6eaddd11385c,TRANSFER,1493.18,1669.57,176.39,1129.42,2622.61,0
17689,39d2d2eb-c4d6-4015-9b39-4d23cbecc36c,TRANSFER,185.55,187.25,1.7,1730.84,1916.38,0
17613,f3ab632f-fcef-450c-8253-40bc17781db6,CASH_OUT,775.36,967.11,191.75,3917.4,4692.76,0
675,8e3c1305-13f3-4910-baa4-dc94ee29ecbd,CASH_OUT,685.84,762.04,76.2,623.89,1309.73,0
10372,2c0f453d-1421-4526-bf93-e0e68b151ca4,CASH_IN,27.97,220.81,192.84,1709.15,1737.12,0
17505,0289ecea-2213-4a94-a642-621b1fecc3a5,PAYMENT,1301.1,1368.15,67.05,726.5,2027.6,0
14143,6f5f7dcd-26c4-4a52-86a4-36622ca54b29,CASH_OUT,361.76,371.87,10.11,1394.71,1756.47,0
16731,d8aa3b39-9c01-4251-bba2-d09143b20748,CASH_OUT,2234.75,2238.91,4.17,202.85,2437.6,0
3577,a6bbe847-6f66-480d-9729-c8317f506f25,CASH_OUT,1425.46,1527.7,102.24,384.32,1809.79,0
1891,b56b89ca-d609-4183-b32e-ada93678cdc6,TRANSFER,942.63,1023.99,81.36,1252.85,2195.48,0
14031,bca72779-5720-4fff-8277-34d9953c31cf,TRANSFER,822.15,943.71,121.56,1222.59,2044.74,0
12341,ef32a4e2-0022-4b48-95d4-25890b99bd6c,TRANSFER,148.96,193.85,44.89,2082.51,2231.47,0
5918,02e95dcc-8286-45b3-94f1-76b0a7ada6e2,CASH_OUT,314.39,459.43,145.05,2434.9,2749.29,0
15385,52b7d118-2909-4084-bdaf-543eb529fc17,CASH_OUT,538.29,603.96,65.66,309.53,847.82,0
3446,1b0137b9-8ec1-415f-9a11-daed86bed40a,TRANSFER,2896.68,2896.9,0.21,2983.61,5880.29,0
5507,05e491bf-fa44-4066-89fa-b4c5595603c0,CASH_OUT,1570.14,1575.84,5.69,245.7,1815.84,0
4134,273420e7-b742-47d5-b04b-db028ab83023,CASH_OUT,285.01,416.08,131.07,4737.49,5022.5,0
11354,c00b2cb5-64bf-4552-b3b8-2c75483ff3a6,CASH_OUT,3411.79,3480.9,69.1,607.78,4019.57,0
10514,a8521c99-2d57-46e4-bf97-e42e629415f6,DEBIT,790.46,815.48,25.02,2159.82,2950.27,0
18510,59aa2dd1-71c5-4666-911e-28f3ba60dfda,CASH_OUT,1866.38,1891.46,25.08,1565.32,3431.7,0
10887,e2ab3815-70b3-49f8-b710-3754147dab7f,CASH_IN,32.56,41.82,9.26,646.73,679.29,0
12543,27ce067c-8324-4363-a114-f491ca76fb64,PAYMENT,1927.12,1985.17,58.05,969.61,2896.73,0
7781,70157f70-9c3f-4612-be28-3a31c4ac0c20,TRANSFER,1816.03,1859.34,43.31,2903.21,4719.24,0
6325,d1b9ac30-d035-425e-be9b-48899cae0029,TRANSFER,541.8,669.62,127.82,3332.7,3874.49,0
2802,17b22e64-8f66-4a0b-8a63-85c1c25d6fe9,CASH_OUT,55.69,59.68,4.0,2177.28,2232.96,0
7262,a9d535a2-b875-470e-b7c8-dc9d7dc38ed3,TRANSFER,2439.49,2786.85,347.36,4318.98,6758.47,0
16344,b0385eff-66a6-4fdf-9a42-f3660869f614,PAYMENT,2097.43,2110.62,13.19,1283.19,3380.62,0
14662,1ba4792f-05b0-418c-a9fd-36f561a7c714,TRANSFER,2234.79,2324.45,89.66,3438.81,5673.6,0
15088,bd4239f7-41d6-429d-96b5-f9ccd6d7cee3,CASH_OUT,1498.06,1502.03,3.97,418.42,1916.47,0
18439,6623c191-7edf-4707-8d53-4b61b9d88757,TRANSFER,131.12,158.54,27.42,1265.56,1396.69,0
14074,f5224a23-ea82-464f-a629-943589c41117,CASH_OUT,652.1,866.72,214.62,74.11,726.21,0
2274,46744206-9858-4ba6-afc5-e12dc44f84d3,TRANSFER,314.14,344.55,30.42,1564.66,1878.8,0
9755,59009295-b8a6-4158-a0b4-e3b548c37ab0,CASH_IN,1716.51,1878.18,161.67,3550.21,5266.72,0
19177,eb1db663-acb1-46c5-bf52-97c247c98e12,CASH_OUT,2405.4,2441.7,36.31,3131.46,5536.85,0
4661,9ade1af4-6613-490e-ab32-97c1b1190703,DEBIT,560.91,666.12,105.21,1276.34,1837.25,0
3238,7516a75a-2283-4c30-aa9e-5d0a91fc21fd,PAYMENT,1545.81,1562.52,16.71,3948.32,5494.13,0
19675,d2d92595-cc99-4989-9fb4-d0b14658336d,TRANSFER,202.31,311.87,109.56,4995.68,5197.99,0
6225,b4bb8bd0-8a5b-43b7-9d78-5ef6e37f45cf,CASH_OUT,948.48,1003.04,54.56,4829.49,5777.97,0
6505,3bfd7db5-f7bd-4714-ac66-4ea415995235,TRANSFER,622.97,669.93,46.96,1550.75,2173.72,0
6702,2ae7c27f-1491-4f2e-a0af-189c21957b77,TRANSFER,1548.91,1582.82,33.91,2227.43,3776.34,0
16178,cc957a3d-3b36-4787-a3b9-84f31c5c451c,CASH_IN,446.01,464.43,18.41,124.23,570.24,0
10370,52b5aa31-07a0-42a4-a20b-d12618a0165d,PAYMENT,661.75,724.07,62.32,686.86,1348.62,0
10580,4c787106-9ddc-4b0e-883e-f9b4d5c23f15,CASH_OUT,1207.36,2455.84,1248.47,154.76,651.59,1
9431,28f11279-f5ed-4cde-b449-a8b8d9719150,CASH_OUT,956.77,1066.86,110.09,1796.27,2753.04,0
1926,06fe872f-edca-40e2-8aae-93d806280134,TRANSFER,2204.52,2226.82,22.3,1239.24,3443.76,0
13404,c2c5f2be-3f8f-4929-b9ae-8c263678c41a,DEBIT,154.95,159.15,4.2,4924.66,5079.61,0
19887,1e2235cd-43bd-402f-b653-5dab620aff0f,CASH_OUT,1329.46,1366.13,36.66,1646.29,2975.75,0
18045,c2eefbe1-ca63-4cb5-abff-da88d7b6539c,TRANSFER,771.39,982.12,210.73,4914.16,5685.55,0
7053,bfac3481-061a-452d-93df-4a5040fdda4b,TRANSFER,389.28,445.29,56.02,1402.31,1791.58,0
11290,14ff8dc1-af15-471a-ad76-65d2230e614f,CASH_OUT,1614.62,1691.75,77.13,335.98,1950.59,0
15090,878a88f3-83b9-4e99-a5af-9db51955284c,TRANSFER,469.74,522.75,53.01,740.01,1209.75,0
8392,68178eb3-56a1-41bb-8058-4ed67636242d,DEBIT,3148.8,3305.62,156.82,1661.2,4810.0,0
7395,6405a822-8b93-4004-8802-822702be754f,CASH_OUT,81.74,203.79,122.05,1448.21,1529.95,0
2076,d7ce19ef-661f-4f3a-bbce-4ac771c4701a,CASH_OUT,951.03,1025.11,74.08,930.46,1881.49,0
8233,2e37d726-f391-4b1a-b0c0-e5b73e82d610,CASH_OUT,1774.88,1844.82,69.95,159.72,1934.59,0
7209,29397475-52bc-41c0-a7da-78457b030989,TRANSFER,103.09,185.08,81.99,2333.58,2436.67,0
4970,62f5d179-93cd-4b8f-87ce-28d9158b74cf,TRANSFER,159.88,323.13,163.25,143.05,302.92,0
11070,fb84f888-9c50-4edd-a0d2-596338aee21f,CASH_IN,1865.47,1979.52,114.05,4494.29,6359.76,0
14758,73e91650-c35a-49d2-9767-44f1415d9222,CASH_OUT,127.66,130.16,2.5,3139.09,3266.75,0
16772,083b48b5-66d2-4a37-8ab7-3586589e721c,TRANSFER,304.16,364.93,60.78,3559.3,3863.46,0
18139,81401da9-66bc-4114-8b11-a08aebb103f5,PAYMENT,2708.43,2748.2,39.77,2820.46,5528.89,0
19900,571d3ada-c60b-44c3-8ce3-af0d99423bca,CASH_OUT,447.68,482.69,35.01,2796.62,3244.3,0
