step,transactionID,type,amount,oldbalanceOrg,newbalanceOrig,oldbalanceDest,newbalanceDest,isFraud
2646,495d0fb3-429a-49b7-95bc-9656926d20e3,TRANSFER,2140.77,2182.14,41.37,2911.18,5051.95,0
2309,ce77c53a-1f62-4ad5-bda9-57834f1838e1,DEBIT,917.1,972.13,55.03,2133.91,3051.01,0
18976,5d002c9a-1cfc-48e4-9a50-c2ba75b21ca5,CASH_OUT,449.55,572.44,122.88,447.7,897.25,0
17118,b81f6e51-4aca-4129-8cdf-06a53a96a601,TRANSFER,3864.04,3957.96,93.92,684.52,4548.56,0
12049,6663ce62-dbe2-4a85-b688-483da47d5d2e,TRANSFER,942.47,965.25,22.78,5997.63,6940.1,0
103,5cc60d43-f2ad-41b8-baf1-584fc73ea41a,TRANSFER,211.08,369.02,157.94,2004.97,2216.05,0
17024,031fc7d7-164b-4d9d-96e1-db4872f4bb3d,CASH_IN,142.99,271.87,128.87,1327.35,1470.34,0
12951,f7085ddc-3f8a-4b0e-b1dc-18c9c703822c,DEBIT,38.82,83.63,44.81,1000.38,1039.2,0
14667,32975efb-3b01-4499-8745-b2e637ebab0a,CASH_OUT,429.02,450.92,21.9,723.36,1152.37,0
4639,ca64232a-871a-48ff-9230-65fa1d9745d5,TRANSFER,614.81,640.23,25.41,23.62,638.43,0
16726,cc4b308e-402d-40ce-8db2-886a64f87812,TRANSFER,2877.91,3039.24,161.33,1648.55,4526.45,0
1970,1291be22-b149-4ef1-9279-20b21fc56ea2,DEBIT,26.02,203.31,177.29,3857.75,3883.77,0
10546,872582ae-c9d6-41b4-a28d-c37d38c5447d,TRANSFER,32.02,160.07,128.05,1649.07,1681.09,0
1909,e5c1ca69-d3ba-4a7f-abca-f158bf822529,CASH_IN,626.17,639.69,13.52,837.72,1463.89,0
8362,270306cf-9d58-4164-8eb7-ddb3cd1379a7,CASH_OUT,128.78,217.79,89.01,834.1,962.89,0
1710,d8bfc0de-99db-4939-9baf-caa1618995e7,DEBIT,1574.95,1605.18,30.22,1379.55,2954.5,0
3706,54e09338-bac5-48f7-92c6-39a9147bcf63,CASH_OUT,3814.74,4002.67,187.92,8209.07,12023.81,0
19422,e03634cc-a101-4c67-b3cb-47a9ad3f2fa0,CASH_OUT,489.67,581.47,91.79,1930.67,2420.35,0
2499,ee04b510-7e50-485b-9e43-e2f16fc5ce5f,PAYMENT,262.5,465.22,202.72,314.1,576.59,0
14804,084a3c33-29cd-4787-b9c6-360fae140e02,TRANSFER,1595.97,1662.75,66.78,2703.65,4299.62,0
2417,a2c963ab-33cd-44d5-8bcd-b3a703367144,CASH_OUT,592.57,656.34,63.77,4116.1,4708.67,0
4419,b0d88601-ce49-48f7-8e59-97561546fc9a,TRANSFER,1351.58,1412.64,61.05,494.77,1846.35,0
9995,7cd04478-67e5-4a40-9285-3ce29904db78,CASH_OUT,277.41,434.86,157.45,1015.63,1293.04,0
19567,b2c188f5-dce8-4a81-87dd-1d0af9245d90,CASH_OUT,616.19,635.23,19.04,4250.35,4866.55,0
13242,c54b427b-5636-4497-8cbb-650da34d368c,DEBIT,2251.49,2266.31,14.83,9511.64,11763.12,0
15523,6956efaa-2d8d-4559-8afd-e98a633335be,CASH_OUT,334.11,389.47,55.37,452.59,786.7,0
8569,895469f9-2b23-4616-9bb9-438217269705,CASH_OUT,1814.47,1935.91,121.44,1562.16,3376.63,0
14509,cfec306e-7a31-47c2-b00b-b63618c616b2,TRANSFER,3149.98,3272.55,122.56,310.49,3460.47,0
11045,b39e1343-cbd4-4c5a-9fc6-7ca7bdef2509,CASH_OUT,682.83,761.38,78.55,99.13,781.96,0
3472,4d508f67-2722-4ec0-92b3-2cac10dacd60,CASH_OUT,1243.68,1494.04,250.36,1539.75,2783.42,0
2865,34852713-e5a1-403c-a188-2f41c6036bd4,TRANSFER,518.42,549.47,31.04,507.91,1026.33,0
18882,d44f266c-0b6d-4d44-842d-d377d26acb92,TRANSFER,477.73,586.47,108.74,2135.78,2613.5,0
1041,8fdd9707-ecd1-42b9-b473-1ceeef6419a3,TRANSFER,113.5,337.22,223.72,1060.0,1173.5,0
17675,1e2b9fa6-ca1d-4de0-95d3-4cb5ca47b750,TRANSFER,1446.5,1490.22,43.73,147.14,1593.64,0
6761,246ec18e-29ea-4522-82e1-8feca903fb3a,PAYMENT,548.8,732.44,183.63,3088.2,3637.01,0
7910,141cd62c-ddf7-4196-ad56-491c06faae81,TRANSFER,282.48,346.7,64.21,306.34,588.83,0
1947,eac0aa70-635a-49b4-9997-634a8544a099,PAYMENT,1102.43,1246.03,143.61,4622.57,5725.0,0
3064,5e3e388d-cbcc-4d0b-9032-73f92b25f0d5,TRANSFER,694.24,742.76,48.52,276.23,970.47,0
19659,c299ee1d-a73f-47fc-b8c7-24e16da9664c,TRANSFER,842.65,876.68,34.03,1355.15,2197.8,0
18479,260240be-febd-4c8f-8dcf-01d7a4ef0cfc,CASH_IN,436.99,503.11,66.12,3206.32,3643.3,0
4314,40fc9e9f-c3c7-400d-a17e-00b9b3111030,CASH_OUT,182.2,216.89,34.69,880.64,1062.84,0
14141,866f5455-2859-47be-8c48-1fa962400d2f,PAYMENT,144.91,182.49,37.58,734.98,879.89,0
8551,42bd5a05-2866-47c5-a1c1-eb8cbf0ad9b2,CASH_OUT,819.77,822.56,2.78,3403.2,4222.97,0
17135,81a03fc3-f4dd-48b2-ae5f-7141a3d35015,CASH_OUT,1647.56,1685.63,38.08,1491.62,3139.18,0
5220,226f5237-5873-4705-9222-7e327a1425b8,CASH_OUT,4287.08,4343.57,56.49,482.43,4769.5,0
12262,54be8ce0-c1d3-45b2-ae9b-f9de7fa7d674,PAYMENT,2782.22,2942.5,160.28,657.3,3439.52,0
1519,29469ab7-ef95-4fe8-bb98-a6d13409679b,TRANSFER,218.03,271.1,53.07,4671.39,4889.42,0
8938,22d8448b-06ce-41b2-836c-a8b1ecc66343,CASH_OUT,794.82,813.52,18.7,3159.12,3953.94,0
7381,03153153-4328-4e86-b9c4-eca69e774239,CASH_OUT,185.25,256.8,71.55,2094.44,2279.68,0
19844,a77e546e-b59e-41d3-b99d-ed038022cfe8,CASH_OUT,1409.5,1589.8,180.3,444.25,1853.75,0
9160,a3375e85-324f-4eb3-8324-e93f670425b5,CASH_OUT,1046.11,1047.82,1.71,2791.92,3838.03,0
13491,9114df1d-2259-4442-99bf-9b0a49cbda3b,CASH_OUT,3275.21,3448.39,173.17,2713.53,5988.74,0
10147,24bd379c-73a1-48a2-a2a0-365a5c6d6bae,CASH_OUT,1081.7,1172.65,90.95,107.08,1188.78,0
4953,4a77b3d8-12b7-4454-892d-28b56f933da3,TRANSFER,47.8,167.47,119.67,3650.01,3697.81,0
5050,7eab31ca-3112-48f8-835c-10e71bbd09fb,TRANSFER,2631.92,2656.25,24.33,3931.96,6563.88,0
2430,d2565df9-c251-44c4-8913-2620b4fcc015,TRANSFER,3017.86,3057.39,39.53,282.08,3299.94,0
18746,e3b7b8d9-06ba-49be-ab9f-002bcff70fdc,CASH_OUT,530.24,619.59,89.35,2765.5,3295.74,0
2480,15bd4b77-47c0-44b2-ada0-868ae7cc756f,CASH_OUT,1236.09,1412.18,176.09,1447.76,2683.85,0
4747,300f23c4-d45f-4563-acfd-5eec81f3a0c1,DEBIT,744.17,949.76,205.6,2059.4,2803.57,0
19262,41109e3b-ca9d-41d4-9bf9-d76fbdc27e6b,CASH_OUT,732.56,939.06,206.5,2288.0,3020.56,0
15089,af3699ba-aee4-4123-a4f6-7331671badc3,CASH_OUT,297.09,331.57,34.48,492.31,789.4,0
7786,c9b22788-3ac8-44de-8ddf-7cf6785e4872,CASH_OUT,769.85,784.96,15.11,1326.22,2096.07,0
15879,97345e5c-21dc-4701-9aef-6d43ce6f1a18,CASH_OUT,351.11,405.93,54.81,1156.2,1507.31,0
11281,54ff09e5-c5d5-473a-b2f1-07718e92080f,CASH_OUT,571.07,621.48,50.41,948.74,1519.81,0
18533,b4549529-e1b5-401a-b943-f2116946edff,TRANSFER,777.23,873.56,96.32,296.25,1073.48,0
8730,3debd831-acbe-49ae-8df0-b17b6530a84e,CASH_OUT,145.73,222.54,76.82,2012.89,2158.62,0
18018,d1d8211b-52ec-4710-890a-a53f0cfd62a4,CASH_OUT,1520.93,1568.68,47.75,667.96,2188.89,0
15535,21c50a9b-5213-4bc6-be81-7a71d25a4b1c,TRANSFER,438.55,457.24,18.69,35.93,474.48,0
3197,55bb97e7-b4f8-4081-b753-8aaf480bc1a5,TRANSFER,435.51,554.53,119.02,1620.09,2055.6,0
19847,ee382007-3923-48c9-b1bf-352ba34dbae0,CASH_IN,1805.72,1859.45,53.73,2515.4,4321.12,0
10249,ee2ca060-875b-496b-beb6-f885543e1a43,TRANSFER,816.9,958.29,141.39,720.97,1537.87,0
18766,6d3445a1-c4cd-4197-8809-ea403342c20b,DEBIT,257.69,509.16,251.47,25.33,283.02,0
8228,136e6797-aa68-4a7a-97fc-d8df3c2ea0e8,TRANSFER,912.91,1028.84,115.93,5226.82,6139.73,0
3600,a4846863-a34b-44d7-8c28-f19b95866a66,PAYMENT,45.95,147.13,101.19,803.3,849.24,0
19971,d5fed411-d64d-4e86-bd1a-732e32b9af5e,CASH_OUT,2182.57,2208.81,26.24,4447.18,6629.76,0
5222,964326e8-2c37-407b-a730-bbb391d7df2f,CASH_OUT,686.31,805.69,119.39,2056.15,2742.46,0
14734,25e3e7c8-dbd3-46c5-a635-4667324f28ec,CASH_OUT,1294.55,1320.06,25.51,670.85,1965.4,0
16846,85d812c8-2cd9-4720-b0ac-9657c6095203,TRANSFER,1090.52,1214.1,123.58,9833.49,10924.0,0
7732,55096b20-f008-4a6f-b5a5-c8ef67db5a21,TRANSFER,539.51,686.48,146.96,2420.37,2959.88,0
15638,a870b24b-1794-4eba-83bd-ce74f389d2e6,CASH_OUT,1311.91,1382.09,70.18,1819.6,3131.51,0
12005,6c9efc76-ecba-4deb-9327-35fc08b5da57,TRANSFER,190.15,295.48,105.33,1997.53,2187.68,0
15190,cda0307f-65bb-462b-a6d6-7e28021dfe4e,PAYMENT,224.34,241.5,17.17,2401.96,2626.3,0
5012,8b908bc8-5311-492b-8f05-4da54ae4794c,CASH_OUT,301.38,338.51,37.13,4247.78,4549.16,0
8248,24711b82-ff39-45ca-a16f-bbaedd076315,TRANSFER,708.13,761.6,53.48,1181.58,1889.71,0
19237,29cc446d-ab48-47f9-b903-608f83729f58,CASH_OUT,486.76,506.89,20.14,3231.76,3718.52,0
5536,18147c73-df50-429b-9e50-b8cd79d16edb,TRANSFER,1557.5,1586.36,28.86,3792.42,5349.92,0
4048,65c8b630-285e-438d-80fe-6953163c882b,PAYMENT,769.69,840.64,70.95,165.03,934.71,0
14010,79f051db-1ed8-41d8-a9fe-a43ee9a6c6df,TRANSFER,273.24,399.19,125.95,640.94,914.18,0
19828,2d2cc256-1b6a-4879-98c7-5ed93287bbc4,CASH_OUT,1004.57,1034.98,30.41,13.79,1018.36,0
5928,acc18b58-9656-46dc-a88b-0069edaddabc,TRANSFER,16.34,53.53,37.2,2404.94,2421.27,0
2415,4ce7cdcb-1f17-41ef-8219-723a5ca811ba,CASH_OUT,700.04,704.72,4.68,37.89,737.93,0
11337,ab3ea8a6-c2ab-4344-b245-066f16271216,TRANSFER,936.73,1009.18,72.46,116.85,1053.58,0
11860,aeeb5a05-708e-4bbb-b3a8-f1e9357d6829,CASH_OUT,989.46,1044.74,55.28,4206.27,5195.73,0
8589,2f514dd4-912b-44f1-a5f1-666600974197,TRANSFER,2411.51,2512.09,100.58,338.73,2750.24,0
2217,21f96796-ca83-4dd7-8d43-a8203c0e6bde,TRANSFER,199.88,269.65,69.78,1947.5,2147.38,0
9465,17cce609-eb2b-43b4-90da-d94b2110445f,TRANSFER,273.1,278.65,5.55,684.0,957.09,0
1501,673cfa7e-09b6-4357-ab15-c66d1a9bbdad,CASH_OUT,271.84,281.56,9.72,1047.83,1319.66,0
8151,9d8052ad-6ff9-4b57-b753-6ca902b65444,PAYMENT,568.76,604.96,36.2,1754.82,2323.58,0
5483,44a1e6c7-f51f-439e-8199-8ba48f2fe4ce,DEBIT,2171.22,2370.82,199.59,72.23,2243.45,0
13724,a83ac5c4-8b7b-46d8-8ca0-c808e6962627,TRANSFER,212.64,276.58,63.93,160.83,373.47,0
6405,9df6f94b-e3f7-4e10-9aae-92ec49d40ac7,CASH_OUT,267.58,360.47,92.88,3659.75,3927.33,0
14150,a127584c-e876-4531-834c-1c248bc5dbdb,CASH_IN,282.36,329.32,46.96,4998.22,5280.58,0
12966,fb962b44-089d-444f-b305-e9626d39f93d,TRANSFER,1030.96,1103.25,72.28,3600.95,4631.91,0
5853,518abf6f-451e-41c7-a62a-bbb64f551297,CASH_OUT,1020.84,1117.9,97.07,593.71,1614.54,0
776,6771d3cb-58f2-4891-afe4-a9723e1e9e14,CASH_OUT,1272.1,1335.76,63.66,345.34,1617.43,0
16800,e4cf9650-1372-4623-8e2a-3eb7930b8e6b,TRANSFER,2043.99,2169.38,125.39,6094.11,8138.1,0
11886,f8e5a353-f2fb-471f-bee4-b6523079cc2d,TRANSFER,2121.07,2245.14,124.07,1145.84,3266.91,0
3612,fd059085-28b1-405d-b7fd-cf235555a9ec,TRANSFER,48.09,56.34,8.25,1029.12,1077.21,0
9984,900b2b73-41d7-4a14-8f55-fb84f036c0ec,PAYMENT,43.9,57.95,14.05,3107.99,3151.88,0
12312,72910634-cf2f-4370-b121-8d36e9cf69b3,CASH_OUT,121.28,242.51,121.23,721.94,843.23,0
8906,f02a12ea-671b-4a09-bcfc-a0a6327c3583,CASH_OUT,827.0,828.31,1.31,2870.23,3697.22,0
18460,a4453adb-d603-4cf9-add5-ab98ee19346b,CASH_OUT,64.08,126.18,62.1,2873.79,2937.87,0
18919,f5981f11-5e59-48b2-b44c-e40d69a75906,DEBIT,51.65,99.09,47.44,6081.57,6133.22,0
7230,629477a3-5d92-421a-9678-dbfced85159e,PAYMENT,1183.12,1231.0,47.88,468.76,1651.88,0
19896,9e987748-831e-4997-bd98-e560c9095a12,CASH_OUT,1404.63,1415.36,10.74,1398.93,2803.56,0
19216,a4a261b9-7971-4beb-92cd-0165f6525d5b,CASH_IN,1080.42,1143.83,63.41,3355.91,4436.33,0
9203,b0b14436-262f-4af4-aeb1-19a296c8d6ce,TRANSFER,278.25,317.04,38.79,3298.97,3577.22,0
2297,d835d1ab-bdaf-4053-85e0-8aa703c1b44d,CASH_OUT,584.7,629.69,44.99,5330.49,5915.19,0
3812,13949820-dbea-4699-89e6-a4adcdded173,CASH_OUT,360.34,411.94,51.61,3192.74,3553.07,0
14212,261791f9-d08f-47f9-b167-2e6908b37fa2,CASH_OUT,1097.27,1194.41,97.14,322.29,1419.56,0
7713,c0e986b0-61d4-40ce-9942-1648e8271aed,CASH_OUT,291.11,345.25,54.14,2138.64,2429.75,0
9509,fc23f375-a31d-4e13-95b7-a29e114d774c,CASH_OUT,950.0,1001.41,51.42,12.19,962.19,0
12451,2593c073-c07c-445c-a2f8-38c83ad54d33,CASH_OUT,1887.68,1999.72,112.03,5306.46,7194.15,0
2546,edf7a3af-b2ed-46f9-811f-1e2d907d8b36,TRANSFER,2510.79,2680.21,169.42,1867.05,4377.85,0
506,f8bf26fc-2f1a-485a-a96f-c1d13aee8757,PAYMENT,77.64,254.27,176.63,2713.96,2791.6,0
6617,b625d933-63f2-47c5-85d4-7ff12ca1ed90,CASH_OUT,82.17,201.9,119.72,325.17,407.35,0
13657,f8e2c15f-2184-46a1-9aca-c20c4f04e03f,CASH_OUT,537.93,718.42,180.49,62.1,600.03,0
5475,3cd7e36e-78e8-4b64-a5a7-f7555fc50c0c,PAYMENT,498.59,508.24,9.65,1191.3,1689.89,0
13123,68fa4b9f-4aec-4917-91cb-5196f84c2725,TRANSFER,857.03,948.85,91.83,318.24,1175.27,0
17092,d2d4fe6b-5de4-452c-bb87-31f7d31c74de,CASH_OUT,343.92,431.64,87.72,3860.56,4204.49,0
8612,514e1dc9-82b4-4a99-a8b7-5969b6beee9a,DEBIT,843.71,915.52,71.8,923.52,1767.23,0
7382,45521243-8071-4a5b-b64c-7b6db1770d4f,CASH_IN,652.97,796.07,143.1,7541.81,8194.78,0
83,629ed103-de98-4304-9416-e9d46092022f,CASH_OUT,329.27,521.37,192.09,2476.91,2806.19,0
3736,af8d3b0b-1cea-490e-963b-c04f982bd42d,CASH_OUT,1952.67,2036.61,83.94,802.71,2755.38,0
9244,2b3b6ebb-dbc0-42a2-9499-26266e4d8041,CASH_IN,60.87,114.99,54.12,863.36,924.24,0
6414,0f6d1fe4-e11b-4bd7-b31a-6650a9ab51c9,PAYMENT,408.72,528.42,119.71,7762.61,8171.33,0
2434,d9cec879-bdaf-4041-98b7-ee8229a0e661,TRANSFER,4473.65,4630.59,156.94,4023.33,8496.98,0
6995,c9a248b6-35d0-40b0-9bf6-6734cb076d46,CASH_OUT,113.64,241.05,127.41,2124.75,2238.39,0
5694,fc9c72b3-a65b-468d-b6f7-8b5b765de249,CASH_OUT,56.33,93.31,36.98,425.69,482.01,0
7539,909e4d4b-b72b-4ffa-ad56-822b67d25fec,CASH_OUT,875.58,980.84,105.26,1968.45,2844.02,0
2778,eb57363c-f3fd-4b0f-9a91-e754576ed72f,CASH_OUT,1294.75,1375.59,80.84,0.54,1295.29,0
17171,7b142f8e-b3b8-46f6-a401-21988a00f049,CASH_OUT,237.52,267.65,30.13,1038.28,1275.8,0
16296,47e89f52-1284-4fb3-a860-590ae19cad56,CASH_OUT,150.01,193.66,43.65,345.54,495.55,0
14271,39c1cf77-c662-4ccb-89e4-7e9c1cbf096b,TRANSFER,280.95,308.59,27.65,6383.64,6664.59,0
11874,3ca3ce50-4e4e-4850-9804-d9a921c27305,TRANSFER,817.55,839.87,22.32,5190.29,6007.84,0
11169,507b9a82-3856-4458-a88e-f0dd97a3b02c,TRANSFER,272.72,386.34,113.63,1617.35,1890.06,0
4383,57200283-9161-4020-add9-d79285d4d975,CASH_OUT,542.57,818.22,275.65,3045.45,3588.02,0
4905,6a280020-b4f2-4689-a532-f927d442c5df,CASH_OUT,692.96,785.26,92.31,243.57,936.53,0
5533,87ab05ab-11f1-490d-9583-5da0e8de67f9,PAYMENT,88.84,225.88,137.04,5572.03,5660.86,0
14694,2f36dd18-4ce6-408a-9982-66db57f1e917,TRANSFER,1079.31,1269.98,190.67,2228.21,3307.52,0
11502,21fa6a43-6efe-4c18-bd07-e088abd644c4,TRANSFER,1671.71,1740.96,69.25,894.99,2566.69,0
7031,7e86a94d-4afd-4bfe-8150-2e0d4913fc7a,DEBIT,641.48,689.19,47.71,634.34,1275.82,0
12448,c9c04a42-39cd-4a6b-b26e-524182cd4888,PAYMENT,228.95,290.4,61.46,942.18,1171.12,0
15570,02700d23-8b64-464d-a48d-11b7f5312d09,TRANSFER,203.16,253.51,50.35,1574.14,1777.3,0
6510,828e10f1-318c-4983-a5db-a6360a3a37cc,TRANSFER,421.69,433.32,11.63,4614.79,5036.48,0
15889,862143d3-7333-48a2-8958-41b1d2b5b481,TRANSFER,561.76,565.6,3.84,1460.5,2022.26,0
16373,69d0b582-5758-456f-a9a6-b128721ac149,TRANSFER,1486.94,1516.8,29.86,2432.49,3919.43,0
19746,44762b0f-300a-4ff6-ac11-31b2cd3bb601,CASH_OUT,360.7,587.0,226.3,1918.99,2279.69,0
1732,a33162d3-1811-4239-9920-7195484b88e1,TRANSFER,58.08,196.81,138.73,62.7,120.78,0
13684,ec9a9689-dd33-4a03-b4bc-8df9bc1ee2df,CASH_OUT,1227.98,1296.47,68.49,2550.78,3778.76,0
13391,ed8982b4-06ac-452f-802e-ee916d649369,TRANSFER,1312.16,1552.46,240.31,6356.36,7668.52,0
13619,4cb32b16-db70-4869-b7dd-4231d23ae69b,PAYMENT,1808.49,1887.49,79.0,835.35,2643.84,0
347,51a16061-86d1-412e-9b8e-ed7fca3fbb9f,CASH_OUT,439.92,478.91,38.99,10.86,450.78,0
8167,8d347afc-f35d-4587-9eee-570b6971e969,TRANSFER,2135.65,2341.9,206.25,1624.91,3760.56,0
9860,b9e0e2e0-a8f9-44e9-8ea5-4c796a8d9967,CASH_OUT,2086.74,2116.36,29.63,862.58,2949.31,0
2278,2e6a134d-cb55-49a1-bbd5-ebdae0455ce0,CASH_IN,384.12,404.75,20.63,1093.78,1477.9,0
11064,98454d37-eaae-49f2-a587-13cfd45def48,PAYMENT,1349.21,1464.39,115.17,579.66,1928.87,0
9544,16d97d0c-5254-4c70-a416-e0c3b245054b,PAYMENT,1110.52,1188.78,78.26,2291.05,3401.57,0
18967,2871f35c-9017-4e70-bd8a-a1d03cf2ec75,TRANSFER,1024.4,1102.62,78.22,922.15,1946.55,0
17322,ae4acdfb-0aee-43a5-bc68-9b1031122072,CASH_OUT,11.71,117.93,106.22,4586.73,4598.45,0
15056,3c5dc84d-be17-49e3-84ad-9164f26a2b4e,CASH_IN,132.98,174.71,41.73,1248.27,1381.25,0
2300,7c008601-09be-4486-bd99-bb88f529b635,TRANSFER,2857.24,2961.16,103.92,200.25,3057.49,0
15781,b2f79e8d-2016-4c24-b759-4df9b0b5a6d2,PAYMENT,218.8,240.58,21.78,5609.44,5828.23,0
3886,4aeb8408-3da0-4e40-92d0-a4a12c084ede,TRANSFER,487.4,492.7,5.3,2584.77,3072.17,0
6285,5dc8f55e-50b3-4e2c-86df-9615123ae94a,CASH_IN,474.63,623.67,149.04,2187.66,2662.29,0
2080,45dc7f46-3778-4299-a56c-d43000eefd3a,TRANSFER,504.09,645.87,141.78,269.97,774.05,0
12961,6f052f3e-18d6-4b0d-ab00-b8d833c06bb5,TRANSFER,1261.89,1281.42,19.53,742.72,2004.61,0
8883,d2e2d4ba-41d6-4e28-adc3-98a71ffe7b28,TRANSFER,456.23,478.94,22.71,1078.7,1534.92,0
17573,b4fa6fcb-0cc1-4b42-b712-1ab83dc0f9d0,PAYMENT,82.73,112.77,30.04,2705.33,2788.07,0
17781,72064045-b5d6-48f5-abb0-cceb9bbd7216,DEBIT,649.46,873.89,224.43,95.25,744.71,0
14593,542f34db-856a-44dc-89a3-792b30feae87,CASH_OUT,310.93,367.43,56.49,133.88,444.82,0
14221,b34ecd34-f527-4c65-a5a7-c3d1c86f322f,CASH_OUT,40.68,78.71,38.02,1187.59,1228.27,0
3266,9e753f14-4ebf-4b61-aa67-10c4d34c5564,CASH_OUT,631.83,905.97,274.14,2745.59,3377.42,0
6165,a5862ce5-bbc4-499f-8f59-293e80696c0d,CASH_OUT,1338.69,1511.32,172.62,2147.13,3485.82,0
3381,113063d0-2626-4f1b-8c8a-91577696bcdd,CASH_IN,419.24,437.77,18.53,1001.48,1420.72,0
4892,c7889eb8-d473-4c48-98b5-514b25999443,TRANSFER,212.63,270.25,57.62,4614.89,4827.52,0
15257,649261ae-793f-4aed-a1f6-547fa9cf36cf,DEBIT,108.66,186.61,77.95,2141.49,2250.15,0
10204,f28a8100-5a2b-42d3-8141-c7d7923d22d7,TRANSFER,1314.16,1454.79,140.63,1660.23,2974.39,0
2241,5eba54b1-5471-41f3-bc6f-8f4c138a9044,TRANSFER,451.52,522.28,70.75,482.15,933.67,0
712,6f979faf-f9f2-4062-b30b-cbf9a6beea7a,CASH_OUT,245.79,287.81,42.02,1031.16,1276.95,0
6223,81a15c8f-962e-4a03-a068-67b2c62f6b1c,TRANSFER,1216.89,1279.03,62.14,3569.16,4786.05,0
9132,89e420f0-198c-443c-bdff-7d631892f4dc,CASH_OUT,940.75,984.99,44.24,653.6,1594.35,0
3154,4a175f43-a03e-45a5-9589-adf6f04db6e8,TRANSFER,719.98,779.03,59.05,251.38,971.36,0
11776,c1ca9491-5ef1-42cf-b4e5-d52bd9a773dd,TRANSFER,14.86,41.09,26.23,207.33,222.19,0
8369,a3dd4557-0ff6-473d-ad44-10acba2af42c,CASH_OUT,430.67,451.83,21.16,2239.38,2670.06,0
12450,9894ba9e-87de-4e9c-9392-58eb510d7646,CASH_OUT,923.19,967.34,44.15,1114.72,2037.91,0
3604,43c7d7c1-9cfd-4d48-90b5-2de144433a07,DEBIT,3064.28,3082.3,18.02,959.04,4023.32,0
9377,ce97c74d-388d-4c07-855e-c9d1c1647305,CASH_OUT,457.82,480.11,22.29,2363.51,2821.33,0
9662,f4464fc4-22f4-4c99-89ef-9373a3cc4ec2,TRANSFER,2061.22,2133.95,72.73,937.59,2998.81,0
16441,b26a3052-b70e-4bb9-95ae-49c882e2c697,TRANSFER,2478.03,2490.15,12.11,370.46,2848.49,0
7337,dc9ccc31-ee8e-4fd0-821e-8e7a0b0e05db,TRANSFER,2022.31,2096.01,73.7,534.71,2557.02,0
18597,f7b3dae6-2d34-49d0-9a88-69c74088c944,CASH_OUT,2800.2,3126.34,326.13,423.51,3223.72,0
847,c0011a5b-f3bd-407f-bb35-97bb817e0419,CASH_OUT,49.77,116.58,66.81,742.76,792.52,0
10908,0d2d585e-eb6f-4864-8c1a-37f3b32aec5a,CASH_OUT,902.39,1066.64,164.25,447.3,1349.7,0
13840,aec44a93-baf5-42f6-8d4e-aaac4e9a2790,CASH_OUT,194.85,317.85,122.99,59.07,253.92,0
2788,8932efc6-7cd2-4710-81c4-3b30db2bf1be,TRANSFER,1075.16,1088.1,12.94,1073.91,2149.08,0
10998,b4e4b9fb-119d-4a1c-9a72-89e4f152747d,TRANSFER,493.27,517.67,24.4,809.54,1302.81,0
12844,f5a15dbf-a260-4a87-9de1-4a031ef62ef0,CASH_OUT,1263.49,1316.5,53.01,1291.72,2555.21,0
9399,6b5dc779-c621-40a0-af17-5baec30a38e7,TRANSFER,1161.29,1185.53,24.24,3871.14,5032.43,0
7119,f8940f1a-7298-4c71-a22d-bbe25e6e2372,CASH_OUT,65.81,220.94,155.13,229.91,295.72,0
19674,17dafa57-1706-49f4-825c-d75ce707d929,DEBIT,49.97,279.81,229.84,1738.37,1788.33,0
16482,c8fa6cce-c738-4a0f-bb78-966174eba118,TRANSFER,34.54,98.53,64.0,900.32,934.86,0
18347,7e38ab8f-504d-4b5a-a3db-a54b9bb5054a,CASH_OUT,691.13,710.03,18.9,905.44,1596.57,0
5668,135a2d4f-01c6-48c8-8f33-478045ccb5d3,CASH_OUT,854.51,860.13,5.62,3894.71,4749.22,0
7535,88933897-f3a5-4767-ae0b-ffbe843d78b4,TRANSFER,1447.55,1614.55,166.99,304.37,1751.92,0
19239,319ed516-36da-451b-bdc2-df7c14c4f871,CASH_OUT,528.22,683.19,154.97,2915.78,3444.0,0
16780,f14df1bc-137a-423a-ae58-9da76fda8a2c,PAYMENT,624.73,766.08,141.35,4847.03,5471.76,0
19862,6da09cf8-f4a9-4424-a220-007a80dd1b78,TRANSFER,1165.82,1374.83,209.01,1631.27,2797.09,0
9025,2aaad2c5-735f-4392-8385-77ca4d5e6591,CASH_OUT,970.65,997.54,26.89,1698.74,2669.39,0
13705,fba11440-a8f3-4f56-bf58-e46ed38fc90b,CASH_OUT,326.4,414.65,88.25,302.99,629.39,0
12629,d53d33bb-7a53-4e04-8344-531c881af606,CASH_OUT,416.15,545.83,129.68,4049.44,4465.58,0
138,034e5502-957d-4d7f-9a9b-d83f6d163e02,TRANSFER,926.71,938.36,11.65,716.35,1643.06,0
16632,4b119eca-1794-4498-967c-47faa6910297,CASH_OUT,284.83,406.78,121.95,4725.13,5009.96,0
18223,76414ef6-4b09-4a63-998c-529cf85b9a79,TRANSFER,1246.77,1319.05,72.28,932.76,2179.53,0
18520,7939a196-4694-4c45-bea3-43464bde15f8,PAYMENT,773.05,900.97,127.92,257.88,1030.93,0
9566,aa2a0df8-6f24-46b5-a505-6f7e50ae7215,CASH_OUT,34.06,94.39,60.32,1532.49,1566.56,0
